"","INT_1","INT_2","INT_3","INT_4","LIV_1","LIV_2","LIV_3","LIV_4"
"Smp_314660",3.30333083294673,4.02612156412284,1.28538694554202,3.86184904255881,2.74954660471989,2.29838847545391,1.28538694554202,3.422900388911
"Smp_314730",2.93780588926052,2.80069977410151,3.30584653389383,2.65586818214325,2.74954660471989,2.84337247017249,2.85900572777518,2.644689809044
"Smp_315420",2.20221402564359,1.28538694554202,1.28538694554202,2.27197690098691,2.34194128736319,2.29838847545391,1.28538694554202,2.47280567850169
"Smp_315570",3.45273970945441,4.6586869813782,3.56811464106113,3.05438204349651,3.80927100733812,3.20784105965571,2.85900572777518,4.1160551488358
"Smp_315580",1.28538694554202,1.28538694554202,2.51228725895802,2.27197690098691,1.28538694554202,2.29838847545391,1.28538694554202,2.644689809044
"Smp_315690",2.20221402564359,1.28538694554202,2.16560074465376,2.65586818214325,3.48250090189167,2.69130365696115,1.28538694554202,2.47280567850169
"Smp_315750",2.56185896911196,3.34801934249986,2.51228725895802,1.28538694554202,1.28538694554202,2.69130365696115,1.28538694554202,2.644689809044
"Smp_315810",1.28538694554202,3.10476932223692,2.51228725895802,2.27197690098691,1.28538694554202,2.29838847545391,1.28538694554202,2.79250380900478
"Smp_315820",3.03991283982492,1.28538694554202,2.51228725895802,1.28538694554202,1.28538694554202,2.97754411992151,3.42208266540914,1.98362372481818
"Smp_315900",3.03991283982492,2.80069977410151,2.97501388153427,3.16209271194846,2.74954660471989,3.57128021453252,3.42208266540914,2.92309289979983
"Smp_315910",2.70194139326678,1.28538694554202,1.28538694554202,2.27197690098691,2.74954660471989,2.69130365696115,1.28538694554202,3.24616570749668
