"","Geneid","Int-01","Int-02","Int-03","Int-04","Liv-01","Liv-02","Liv-03","Liv-04","total_counts"
"1","Smp_315690",3,0,1,0,5,4,0,1,14
"2","Smp_317470",3,0,2,8,2,3,0,3,21
"3","Smp_349630",0,0,2,4,1,16,0,1,24
"4","Smp_349560",8,0,10,15,7,51,8,31,130
"5","Smp_173350",7,0,7,15,7,11,0,20,67
"6","Smp_350240",0,2,2,12,8,12,0,18,54
"7","Smp_349570",1,0,0,4,2,0,0,4,11
"8","Smp_346460",5,0,0,3,4,4,0,3,19
"9","Smp_099310",4,0,2,5,0,0,1,2,14
"10","Smp_099320",2,0,0,1,4,2,0,2,11
"11","Smp_176700",6,2,6,2,0,11,0,2,29
"12","Smp_087760",8,2,14,22,10,18,0,14,88
"13","Smp_176760",0,2,2,4,4,4,0,4,20
"14","Smp_341680",5,0,1,3,0,2,2,2,15
"15","Smp_345330",14,0,4,2,2,0,0,1,23
"16","Smp_326440",10,8,6,4,4,6,0,1,39
"17","Smp_092930",6,0,0,2,2,2,0,2,14
"18","Smp_160460",5,0,1,8,1,0,0,2,17
"19","Smp_160490",5,2,2,5,3,1,0,3,21
"20","Smp_164200",0,2,2,6,2,2,0,2,16
"21","Smp_164210",2,0,0,0,2,4,0,4,12
"22","Smp_349660",0,0,0,1,3,4,1,2,11
"23","Smp_154980",10,0,6,6,0,2,2,4,30
"24","Smp_200620",6,1,0,0,0,2,0,4,13
"25","Smp_154960",2,0,0,2,0,12,0,2,18
"26","Smp_016050",4,1,4,10,4,2,0,4,29
"27","Smp_172850",6,4,8,8,8,9,0,2,45
"28","Smp_016090",3,0,2,4,0,2,0,0,11
"29","Smp_130950",2,0,0,4,0,0,0,4,10
"30","Smp_171010",13,5,8,10,0,2,0,12,50
"31","Smp_089570",2,2,4,0,4,10,0,0,22
"32","Smp_089630",4,0,0,2,0,2,2,2,12
"33","Smp_089640",6,0,2,4,2,6,0,2,22
"34","Smp_089650",5,0,2,1,0,0,0,4,12
"35","Smp_089670",2,0,0,10,0,2,0,2,16
"36","Smp_171070",6,0,1,4,6,0,0,4,21
"37","Smp_171080",2,0,2,2,0,2,0,2,10
"38","Smp_022640",6,0,2,4,2,4,0,2,20
"39","Smp_151650",6,2,6,2,10,6,0,6,38
"40","Smp_055440",5,2,0,2,1,2,0,2,14
"41","Smp_056200",4,0,2,2,0,0,0,2,10
"42","Smp_163210",6,2,10,2,0,4,0,6,30
"43","Smp_347120",2,0,4,4,0,4,2,2,18
"44","Smp_332680",7,0,2,4,2,2,0,3,20
"45","Smp_340110",41,21,19,43,14,21,6,36,201
"46","Smp_004080",6,1,0,1,0,2,0,10,20
"47","Smp_340100",0,2,4,4,1,0,0,4,15
"48","Smp_213680",0,0,4,5,2,0,0,0,11
"49","Smp_124320",2,2,2,2,0,2,0,1,11
"50","Smp_003990",8,5,8,10,17,20,0,6,74
"51","Smp_003980",1,0,4,4,0,4,0,8,21
"52","Smp_003970",0,4,0,4,0,10,2,8,28
"53","Smp_341700",1,0,0,2,6,2,0,0,11
"54","Smp_003930",3,2,1,8,0,6,0,4,24
"55","Smp_003860",3,0,0,0,6,0,0,6,15
"56","Smp_213690",4,2,0,0,2,2,0,2,12
"57","Smp_213700",6,2,0,2,2,4,0,0,16
"58","Smp_332790",0,4,0,0,2,3,0,4,13
"59","Smp_003770",4,0,4,2,7,6,0,4,27
"60","Smp_332800",6,3,0,4,1,3,0,2,19
"61","Smp_003700",10,0,3,2,0,4,0,4,23
"62","Smp_003660",0,0,10,10,6,6,0,14,46
"63","Smp_003600",2,0,0,2,0,4,0,2,10
"64","Smp_321620",2,0,2,4,3,2,0,2,15
"65","Smp_003410",10,0,2,8,2,6,0,4,32
"66","Smp_341980",2,0,0,6,4,0,0,4,16
"67","Smp_003280",4,0,0,2,2,2,0,0,10
"68","Smp_003250",3,2,4,10,4,3,3,3,32
"69","Smp_245815",4,2,0,2,1,0,2,0,11
"70","Smp_245820",0,1,4,2,0,2,0,2,11
"71","Smp_073800",1,0,2,2,0,5,0,2,12
"72","Smp_162040",4,4,0,0,0,5,0,2,15
"73","Smp_073680",4,0,1,2,2,2,0,0,11
"74","Smp_162000",0,2,1,0,6,6,0,0,15
"75","Smp_073620",2,2,1,4,6,11,0,8,34
"76","Smp_073610",2,0,2,2,0,6,0,0,12
"77","Smp_073590",0,0,2,4,0,2,2,4,14
"78","Smp_345320",5,2,2,4,0,0,0,0,13
"79","Smp_073500",2,0,0,2,4,6,0,4,18
"80","Smp_161960",2,0,2,2,0,4,0,6,16
"81","Smp_073570",2,0,0,0,8,2,0,0,12
"82","Smp_079230",30,10,14,16,18,44,4,14,150
"83","Smp_079430",8,4,4,4,6,8,0,4,38
"84","Smp_079310",2,0,2,0,2,8,0,4,18
"85","Smp_079270",2,1,4,2,4,0,0,1,14
"86","Smp_053390",2,2,4,2,2,6,0,6,24
"87","Smp_150750",2,0,4,4,0,0,0,2,12
"88","Smp_348610",167,41,46,50,33,177,3,23,540
"89","Smp_336340",0,0,2,4,2,4,0,8,20
"90","Smp_166040",10,2,0,0,2,0,0,0,14
"91","Smp_333100",0,2,0,2,3,2,0,2,11
"92","Smp_105330",2,0,0,2,2,1,0,4,11
"93","Smp_105320",0,6,2,8,0,16,0,0,32
"94","Smp_333140",4,0,0,3,4,8,0,8,27
"95","Smp_345870",8,0,0,2,0,2,0,2,14
"96","Smp_103160",2,2,10,8,2,7,0,8,39
"97","Smp_323640",2,0,0,2,4,26,0,4,38
"98","Smp_341790",0,2,2,4,2,16,0,6,32
"99","Smp_337250",8,0,2,6,4,8,2,12,42
"100","Smp_323680",42,19,52,92,6,118,0,19,348
"101","Smp_323710",40,16,58,88,5,112,0,26,345
"102","Smp_346350",6,2,0,8,4,2,0,4,26
"103","Smp_103200",6,0,4,4,1,4,0,0,19
"104","Smp_017660",6,2,0,10,8,12,0,4,42
"105","Smp_131870",4,0,2,14,3,2,0,8,33
"106","Smp_086590",2,0,0,4,8,4,0,8,26
"107","Smp_306640",2,0,2,1,2,2,0,4,13
"108","Smp_159730",2,2,2,3,4,0,0,0,13
"109","Smp_159780",19,2,16,24,12,16,0,30,119
"110","Smp_080280",12,0,10,12,2,13,0,14,63
"111","Smp_076630",2,0,0,0,0,2,0,6,10
"112","Smp_076660",4,0,0,4,2,2,0,2,14
"113","Smp_163430",4,2,4,3,0,6,0,4,23
"114","Smp_307220",29,10,17,33,7,24,0,17,137
"115","Smp_077030",0,0,2,2,6,0,0,0,10
"116","Smp_077020",14,1,6,6,2,12,1,2,44
"117","Smp_076960",0,0,4,6,8,2,0,0,20
"118","Smp_076950",3,0,0,0,1,2,0,4,10
"119","Smp_163600",6,0,2,0,0,0,0,4,12
"120","Smp_163580",2,2,10,4,8,6,0,6,38
"121","Smp_076880",0,0,0,3,6,0,0,4,13
"122","Smp_163550",5,2,2,2,0,12,0,0,23
"123","Smp_248140",8,2,0,4,10,4,2,2,32
"124","Smp_097800",33,12,40,77,45,66,8,46,327
"125","Smp_097790",2,4,0,6,2,1,2,1,18
"126","Smp_175840",2,0,0,4,2,0,2,9,19
"127","Smp_097750",18,6,6,16,8,39,0,24,117
"128","Smp_097700",2,2,2,2,0,6,0,2,16
"129","Smp_097660",14,6,0,10,26,20,0,18,94
"130","Smp_167370",2,0,2,0,1,7,0,4,16
"131","Smp_083410",15,0,6,8,12,12,2,12,67
"132","Smp_083400",5,0,0,8,2,0,0,4,19
"133","Smp_167330",2,0,4,10,0,7,2,0,25
"134","Smp_167280",2,2,2,2,0,0,0,2,10
"135","Smp_331910",5,0,10,12,14,42,0,16,99
"136","Smp_194050",4,0,2,6,0,0,0,2,14
"137","Smp_173280",2,2,2,4,0,4,0,0,14
"138","Smp_035540",6,0,10,10,13,7,0,12,58
"139","Smp_035580",2,0,0,4,0,2,0,4,12
"140","Smp_141330",2,0,0,4,2,4,0,8,20
"141","Smp_210790",2,0,2,2,0,10,0,2,18
"142","Smp_141290",0,0,0,0,4,2,0,6,12
"143","Smp_035480",1,0,0,2,4,0,0,10,17
"144","Smp_035470",2,2,4,8,2,2,0,12,32
"145","Smp_326410",3,0,2,4,0,3,0,0,12
"146","Smp_035410",4,2,2,2,2,0,0,4,16
"147","Smp_035370",4,0,2,0,0,2,0,4,12
"148","Smp_035310",6,0,0,4,0,0,0,0,10
"149","Smp_035290",4,0,0,4,0,2,0,0,10
"150","Smp_035260",3,0,2,5,0,4,0,0,14
"151","Smp_035200",23,4,10,41,28,79,2,34,221
"152","Smp_035190",4,2,0,0,0,0,0,4,10
"153","Smp_035090",4,0,0,0,2,0,0,8,14
"154","Smp_035030",7,5,3,11,0,6,0,3,35
"155","Smp_035010",0,0,0,2,0,4,0,4,10
"156","Smp_141140",4,4,4,8,5,4,0,7,36
"157","Smp_034980",2,2,0,0,4,5,0,2,15
"158","Smp_034940",2,2,4,2,2,0,0,8,20
"159","Smp_034860",2,4,1,3,1,4,0,7,22
"160","Smp_034850",0,0,0,4,0,4,2,2,12
"161","Smp_034840",2,0,0,2,0,9,0,4,17
"162","Smp_133280",4,0,2,0,2,2,2,0,12
"163","Smp_020370",2,0,2,2,2,5,0,6,19
"164","Smp_246020",0,2,2,6,4,10,0,10,34
"165","Smp_333770",2,0,1,8,0,0,0,4,15
"166","Smp_340320",9,2,1,3,0,1,0,0,16
"167","Smp_133120",8,2,0,8,2,10,0,6,36
"168","Smp_133110",12,4,10,16,11,24,0,32,109
"169","Smp_020130",2,0,2,6,2,4,0,2,18
"170","Smp_020060",7,0,3,1,0,4,0,6,21
"171","Smp_020050",2,0,0,4,0,2,0,2,10
"172","Smp_309860",4,0,3,2,1,0,0,0,10
"173","Smp_019880",2,0,2,4,0,2,0,2,12
"174","Smp_246230",0,0,0,0,8,10,0,6,24
"175","Smp_200380",12,2,5,8,6,4,2,0,39
"176","Smp_019950",4,0,2,2,2,6,0,2,18
"177","Smp_172790",9,2,6,4,4,6,2,10,43
"178","Smp_085150",0,0,0,2,6,6,0,2,16
"179","Smp_034700",2,2,2,8,4,10,4,10,42
"180","Smp_140920",8,0,2,1,0,1,0,2,14
"181","Smp_322440",7,2,6,10,2,0,2,4,33
"182","Smp_140880",0,0,0,2,0,2,0,6,10
"183","Smp_101820",3,0,2,6,4,0,2,8,25
"184","Smp_034490",2,0,10,10,0,8,0,10,40
"185","Smp_140800",0,2,0,3,2,3,0,5,15
"186","Smp_175580",9,4,6,19,0,2,0,12,52
"187","Smp_097240",8,0,0,11,6,5,0,3,33
"188","Smp_055260",2,0,0,2,2,2,0,2,10
"189","Smp_129900",1,0,2,0,2,6,0,2,13
"190","Smp_014290",0,0,4,2,6,5,0,6,23
"191","Smp_014170",6,0,1,2,6,4,0,6,25
"192","Smp_098330",4,0,0,4,2,6,0,2,18
"193","Smp_098320",3,0,0,3,2,2,0,0,10
"194","Smp_210830",8,0,0,2,0,4,0,2,16
"195","Smp_024500",2,0,1,0,0,5,0,4,12
"196","Smp_208090",13,7,3,8,2,2,0,5,40
"197","Smp_200410",7,1,4,2,6,1,0,2,23
"198","Smp_173180",6,0,4,4,4,4,0,4,26
"199","Smp_131790",4,0,0,4,0,6,0,0,14
"200","Smp_173190",2,2,0,7,4,0,0,6,21
"201","Smp_165930",4,0,0,4,4,2,0,4,18
"202","Smp_347340",4,0,3,2,4,0,0,0,13
"203","Smp_337620",2,0,0,2,0,2,0,12,18
"204","Smp_071250",4,0,6,4,10,10,0,2,36
"205","Smp_160850",0,4,0,6,4,0,0,10,24
"206","Smp_071390",32,2,18,16,4,42,2,14,130
"207","Smp_160950",2,0,0,0,0,6,0,4,12
"208","Smp_347800",2,0,1,2,4,5,0,5,19
"209","Smp_071470",2,0,6,4,4,8,0,4,28
"210","Smp_071550",84,25,50,50,25,125,10,82,451
"211","Smp_071560",32,15,14,31,12,20,0,20,144
"212","Smp_012930",4,0,0,2,8,0,0,6,20
"213","Smp_129080",6,0,6,2,6,10,0,2,32
"214","Smp_012900",4,0,0,2,0,4,0,4,14
"215","Smp_129050",0,4,0,2,0,6,0,0,12
"216","Smp_012860",0,0,0,4,2,10,0,7,23
"217","Smp_313530",22,11,8,13,8,15,0,15,92
"218","Smp_313540",36,12,15,38,16,24,8,45,194
"219","Smp_129020",0,0,4,4,0,2,0,4,14
"220","Smp_012750",17,0,4,10,4,14,0,4,53
"221","Smp_012740",6,4,3,4,7,8,0,1,33
"222","Smp_128990",4,8,11,9,1,6,2,12,53
"223","Smp_012720",6,0,4,0,0,2,0,1,13
"224","Smp_313730",2,0,0,2,0,4,1,5,14
"225","Smp_012690",1,3,1,4,2,0,1,5,17
"226","Smp_128950",2,0,0,0,2,2,0,6,12
"227","Smp_012570",4,0,0,2,2,2,0,4,14
"228","Smp_128890",3,0,2,2,3,4,0,0,14
"229","Smp_012530",0,0,0,0,0,5,0,6,11
"230","Smp_128870",2,0,0,5,2,2,0,1,12
"231","Smp_012470",2,0,2,4,8,12,0,8,36
"232","Smp_194160",6,0,9,6,6,6,2,8,43
"233","Smp_154410",2,2,6,8,8,16,0,11,53
"234","Smp_154420",0,0,6,0,0,4,0,0,10
"235","Smp_060090",31,6,4,6,10,28,0,8,93
"236","Smp_330190",3,0,0,3,5,11,0,4,26
"237","Smp_330250",3,0,0,1,5,3,0,7,19
"238","Smp_346640",4,0,0,2,4,3,0,2,15
"239","Smp_200850",287,91,130,236,82,190,18,104,1138
"240","Smp_200840",782,265,338,633,172,454,44,277,2965
"241","Smp_200820",494,169,207,393,107,293,24,179,1866
"242","Smp_073340",0,0,0,6,7,4,1,10,28
"243","Smp_073290",9,2,2,2,0,4,0,2,21
"244","Smp_330470",4,2,0,7,0,0,0,2,15
"245","Smp_073140",2,0,2,2,2,2,0,0,10
"246","Smp_210780",0,0,0,6,4,4,0,2,16
"247","Smp_161750",1,0,0,0,2,4,0,4,11
"248","Smp_314730",19,4,9,7,4,14,1,7,65
"249","Smp_094360",0,2,0,0,2,2,0,6,12
"250","Smp_094330",0,0,2,6,2,0,0,6,16
"251","Smp_072980",6,0,0,0,0,2,0,2,10
"252","Smp_072970",4,0,0,2,0,0,0,8,14
"253","Smp_006550",2,0,4,8,4,10,0,2,30
"254","Smp_125770",0,0,0,4,2,2,0,2,10
"255","Smp_006630",4,3,5,10,5,5,0,8,40
"256","Smp_006690",8,5,4,8,3,3,2,12,45
"257","Smp_006700",61,10,19,52,15,22,5,37,221
"258","Smp_006710",16,7,11,20,7,28,1,29,119
"259","Smp_316270",2,0,0,2,1,3,0,3,11
"260","Smp_140590",4,2,2,2,0,0,0,0,10
"261","Smp_034120",0,0,2,4,2,6,0,4,18
"262","Smp_034000",3,0,1,1,2,6,0,1,14
"263","Smp_033950",0,2,0,2,2,4,0,0,10
"264","Smp_300500",2,2,4,2,0,0,0,0,10
"265","Smp_033760",4,0,2,2,3,7,0,2,20
"266","Smp_140390",15,0,4,4,6,9,0,7,45
"267","Smp_033710",10,0,0,2,4,2,2,2,22
"268","Smp_033700",7,1,1,0,0,0,0,1,10
"269","Smp_033590",2,0,2,2,4,0,0,0,10
"270","Smp_210160",5,0,2,2,4,2,0,0,15
"271","Smp_140290",2,0,0,4,0,2,0,2,10
"272","Smp_340670",12,2,12,20,4,20,6,24,100
"273","Smp_052640",12,1,1,9,3,1,2,0,29
"274","Smp_150360",2,2,4,6,2,4,0,3,23
"275","Smp_196620",4,2,4,3,0,0,0,0,13
"276","Smp_052780",2,0,0,2,4,2,0,0,10
"277","Smp_172340",1,0,4,1,1,4,0,3,14
"278","Smp_246680",0,0,4,0,4,2,0,6,16
"279","Smp_200900",2,0,0,2,2,3,0,4,13
"280","Smp_340510",14,0,4,4,3,4,0,9,38
"281","Smp_025860",4,4,0,4,6,10,0,6,34
"282","Smp_301340",4,0,0,3,5,4,0,4,20
"283","Smp_305800",10,0,2,10,5,6,0,4,37
"284","Smp_136190",9,4,6,8,4,7,0,5,43
"285","Smp_025700",2,0,0,2,0,2,0,4,10
"286","Smp_136090",4,0,2,0,2,0,0,2,10
"287","Smp_347110",20,2,15,23,16,36,0,32,144
"288","Smp_093540",6,0,0,5,0,3,0,1,15
"289","Smp_173420",2,4,3,2,4,0,0,0,15
"290","Smp_066820",2,0,8,2,0,0,0,0,12
"291","Smp_066830",4,0,4,2,2,0,2,2,16
"292","Smp_007380",2,0,0,3,0,2,1,4,12
"293","Smp_007300",2,4,0,0,0,2,0,2,10
"294","Smp_007260",8,0,6,0,4,2,0,12,32
"295","Smp_318890",5,2,5,4,2,17,0,2,37
"296","Smp_318900",6,2,5,4,2,16,0,0,35
"297","Smp_318920",6,2,5,5,2,16,0,0,36
"298","Smp_196700",6,1,3,4,1,2,0,5,22
"299","Smp_007180",4,0,0,2,2,0,0,2,10
"300","Smp_007170",1,0,2,2,0,6,0,2,13
"301","Smp_126020",4,0,0,2,2,2,0,0,10
"302","Smp_093950",2,0,4,6,4,2,0,6,24
"303","Smp_173620",4,0,2,2,6,0,0,2,16
"304","Smp_173640",16,3,14,19,3,12,4,12,83
"305","Smp_094020",0,1,4,1,2,0,0,2,10
"306","Smp_008500",0,0,0,12,4,6,0,4,26
"307","Smp_126720",6,0,5,6,2,7,2,6,34
"308","Smp_008470",6,0,0,0,2,2,0,4,14
"309","Smp_008430",24,9,16,36,7,33,0,23,148
"310","Smp_008440",70,8,30,69,24,102,9,51,363
"311","Smp_056970",24,8,16,12,20,48,0,21,149
"312","Smp_152790",2,0,2,2,2,0,2,8,18
"313","Smp_057120",5,2,0,2,0,0,0,1,10
"314","Smp_210470",6,0,0,2,4,6,0,4,22
"315","Smp_152840",6,0,0,2,0,0,0,2,10
"316","Smp_152850",0,1,2,0,1,3,0,5,12
"317","Smp_057230",2,2,2,3,0,0,1,2,12
"318","Smp_033530",1,0,2,0,0,6,0,4,13
"319","Smp_140270",5,2,0,4,2,2,0,4,19
"320","Smp_140260",2,2,0,0,0,2,0,4,10
"321","Smp_319050",4,2,0,2,4,2,0,10,24
"322","Smp_045060",2,0,2,0,4,2,0,2,12
"323","Smp_045070",0,0,2,0,3,0,2,6,13
"324","Smp_319100",4,9,5,11,2,5,2,12,50
"325","Smp_179320",4,2,0,2,6,1,0,2,17
"326","Smp_102690",2,0,6,4,2,4,0,12,30
"327","Smp_173840",14,2,2,4,4,11,2,5,44
"328","Smp_121420",0,0,6,3,2,3,0,0,14
"329","Smp_121430",4,0,0,2,0,8,2,0,16
"330","Smp_341860",8,1,4,7,1,8,4,4,37
"331","Smp_009760",17,2,2,27,16,36,0,18,118
"332","Smp_301610",47,28,29,45,42,80,18,128,417
"333","Smp_301620",14,0,8,11,6,20,0,11,70
"334","Smp_337140",4,0,2,8,0,2,0,6,22
"335","Smp_009810",3,2,3,2,4,4,0,0,18
"336","Smp_127440",2,0,0,8,8,6,2,7,33
"337","Smp_127450",2,0,2,4,1,2,0,0,11
"338","Smp_010230",0,0,2,0,2,4,0,2,10
"339","Smp_319220",6,2,4,6,2,2,0,6,28
"340","Smp_319230",3,1,0,3,4,6,0,2,19
"341","Smp_000050",2,2,1,2,1,3,0,5,16
"342","Smp_000040",2,0,4,0,2,1,0,8,17
"343","Smp_000030",8,0,8,12,4,0,2,13,47
"344","Smp_019130",0,0,0,0,4,4,0,2,10
"345","Smp_132640",2,0,0,4,0,2,0,2,10
"346","Smp_132670",2,0,0,17,0,0,0,2,21
"347","Smp_019170",4,2,0,2,4,4,0,0,16
"348","Smp_132690",4,0,0,4,2,0,0,0,10
"349","Smp_019190",0,2,0,4,4,4,0,10,24
"350","Smp_342710",5,1,2,3,0,2,0,1,14
"351","Smp_019260",15,3,1,9,4,2,2,9,45
"352","Smp_019280",0,0,0,10,0,4,0,4,18
"353","Smp_019430",0,0,2,4,0,6,0,2,14
"354","Smp_019440",4,0,4,2,4,8,0,6,28
"355","Smp_097500",8,0,0,5,0,6,2,7,28
"356","Smp_097490",8,0,6,8,0,10,0,2,34
"357","Smp_180160",7,0,2,2,2,0,0,4,17
"358","Smp_332480",33,14,22,49,11,31,2,44,206
"359","Smp_137330",0,0,2,4,2,4,2,2,16
"360","Smp_118040",4,2,0,3,1,2,0,2,14
"361","Smp_317370",2,0,2,6,0,10,0,0,20
"362","Smp_028030",3,2,2,0,0,2,0,2,11
"363","Smp_028060",2,2,0,4,2,6,0,0,16
"364","Smp_028100",4,0,0,0,4,8,0,4,20
"365","Smp_028170",2,2,2,0,2,2,0,4,14
"366","Smp_124920",0,0,0,0,0,6,0,4,10
"367","Smp_005230",0,0,0,2,2,2,0,6,12
"368","Smp_093440",6,0,4,7,4,24,0,8,53
"369","Smp_005190",0,3,3,4,8,0,0,4,22
"370","Smp_005180",8,0,2,8,4,20,0,10,52
"371","Smp_337760",2,0,2,0,2,7,0,4,17
"372","Smp_124840",4,0,5,2,0,2,2,5,20
"373","Smp_004940",2,2,0,0,2,5,0,6,17
"374","Smp_124820",3,2,2,5,4,3,0,5,24
"375","Smp_213790",2,2,4,2,0,3,2,0,15
"376","Smp_005000",4,0,0,0,0,4,0,4,12
"377","Smp_004990",22,4,8,22,12,12,2,14,96
"378","Smp_009650",8,2,6,24,8,9,0,12,69
"379","Smp_032260",16,2,2,10,6,14,0,14,64
"380","Smp_032180",0,0,0,2,2,13,0,4,21
"381","Smp_212830",2,0,2,0,0,4,0,4,12
"382","Smp_139520",68,17,72,89,33,132,7,83,501
"383","Smp_343320",4,0,0,2,2,3,0,0,11
"384","Smp_139470",2,0,0,6,2,0,0,0,10
"385","Smp_031920",0,0,0,4,4,4,0,2,14
"386","Smp_105100",0,5,2,0,0,4,0,0,11
"387","Smp_105090",5,0,6,2,0,0,0,4,17
"388","Smp_347990",2,2,0,4,0,0,0,3,11
"389","Smp_301790",2,1,0,2,6,2,0,2,15
"390","Smp_141710",5,1,0,0,2,2,0,2,12
"391","Smp_036270",24,8,4,12,16,24,0,16,104
"392","Smp_036220",8,0,4,10,8,26,0,10,66
"393","Smp_141630",4,0,0,0,4,15,0,4,27
"394","Smp_084620",4,0,8,0,4,4,0,2,22
"395","Smp_037910",2,2,2,2,0,4,0,0,12
"396","Smp_142650",4,0,0,4,2,4,0,6,20
"397","Smp_142550",2,0,2,4,4,0,0,0,12
"398","Smp_319480",0,0,0,2,2,10,0,0,14
"399","Smp_154690",2,0,0,4,2,4,0,2,14
"400","Smp_154640",0,0,0,6,2,0,0,2,10
"401","Smp_060480",2,0,2,4,0,2,0,0,10
"402","Smp_092780",2,0,0,6,4,4,0,5,21
"403","Smp_092770",16,4,13,14,7,32,0,19,105
"404","Smp_210810",2,0,6,2,2,2,0,4,18
"405","Smp_319470",12,7,4,10,1,2,2,1,39
"406","Smp_068060",2,0,2,4,2,0,0,1,11
"407","Smp_337420",4,0,0,4,2,3,0,6,19
"408","Smp_068100",7,0,0,8,0,2,2,13,32
"409","Smp_068110",6,2,3,4,0,2,0,0,17
"410","Smp_068120",2,1,4,2,0,4,0,2,15
"411","Smp_158450",2,0,2,0,0,4,0,2,10
"412","Smp_067140",0,0,4,0,6,6,0,2,18
"413","Smp_210570",0,4,2,0,2,2,0,4,14
"414","Smp_246990",2,0,0,2,4,2,0,0,10
"415","Smp_083650",8,0,2,3,0,4,0,2,19
"416","Smp_167590",0,3,2,0,2,0,0,4,11
"417","Smp_083710",16,1,6,11,5,9,0,4,52
"418","Smp_083720",16,2,10,3,2,16,0,12,61
"419","Smp_083740",8,0,0,0,0,4,0,2,14
"420","Smp_180740",0,0,4,2,0,2,0,2,10
"421","Smp_319610",8,0,1,4,3,3,1,3,23
"422","Smp_144590",0,0,3,0,3,4,0,2,12
"423","Smp_144570",2,0,2,2,0,4,0,0,10
"424","Smp_144560",0,0,0,6,0,2,0,4,12
"425","Smp_041050",2,0,0,4,2,5,0,0,13
"426","Smp_144490",3,0,2,2,2,2,0,4,15
"427","Smp_040970",5,0,0,2,4,6,0,8,25
"428","Smp_196510",6,0,4,3,2,2,0,2,19
"429","Smp_008140",1,0,2,4,2,11,0,2,22
"430","Smp_126580",5,0,3,2,0,6,0,11,27
"431","Smp_008230",0,0,2,6,2,6,0,12,28
"432","Smp_008320",0,0,4,8,10,8,0,4,34
"433","Smp_008360",6,0,3,9,14,16,2,10,60
"434","Smp_008400",13,9,0,7,4,10,2,10,55
"435","Smp_083200",4,0,6,4,2,4,1,10,31
"436","Smp_167240",19,1,5,16,6,17,0,16,80
"437","Smp_083180",2,2,2,8,4,8,0,10,36
"438","Smp_083150",4,4,2,8,8,18,0,12,56
"439","Smp_083080",6,4,6,6,10,15,4,24,75
"440","Smp_167200",4,0,0,1,4,2,0,0,11
"441","Smp_083040",0,0,2,2,4,6,0,6,20
"442","Smp_083030",1,2,0,4,2,8,0,0,17
"443","Smp_083020",4,0,0,4,0,4,1,9,22
"444","Smp_336360",8,0,2,2,0,6,2,0,20
"445","Smp_336365",0,3,2,2,1,2,0,1,11
"446","Smp_071140",0,0,0,4,0,2,0,4,10
"447","Smp_160760",8,2,2,2,2,0,0,2,18
"448","Smp_079650",5,1,2,5,4,8,0,0,25
"449","Smp_165070",1,0,3,7,1,5,2,7,26
"450","Smp_345580",10,2,0,6,0,1,0,3,22
"451","Smp_079700",38,19,37,49,12,33,3,55,246
"452","Smp_054800",12,8,13,9,10,19,7,30,108
"453","Smp_054790",11,3,3,6,7,4,3,9,46
"454","Smp_340900",14,4,2,12,16,22,0,30,100
"455","Smp_054730",0,0,0,2,2,2,0,4,10
"456","Smp_151410",6,0,3,0,2,0,1,0,12
"457","Smp_151380",0,0,2,5,2,0,2,1,12
"458","Smp_327480",12,2,6,8,4,8,0,12,52
"459","Smp_213900",1,0,2,3,0,4,0,4,14
"460","Smp_213910",2,0,0,2,2,2,0,2,10
"461","Smp_170340",0,0,2,0,2,4,0,2,10
"462","Smp_196290",0,0,0,6,0,2,0,2,10
"463","Smp_006780",0,0,0,4,4,4,0,6,18
"464","Smp_125890",8,0,0,2,2,2,0,1,15
"465","Smp_006840",2,0,0,0,2,4,0,2,10
"466","Smp_006850",3,0,0,2,0,0,0,5,10
"467","Smp_337190",0,0,0,2,0,6,0,2,10
"468","Smp_125900",3,0,5,1,0,0,0,1,10
"469","Smp_302170",28,7,13,33,21,47,2,55,206
"470","Smp_302180",27,6,12,33,21,47,2,57,205
"471","Smp_303420",23,3,8,28,18,35,1,44,160
"472","Smp_303550",27,6,12,33,24,44,2,57,205
"473","Smp_320760",2,1,1,5,1,2,0,5,17
"474","Smp_303410",26,6,12,35,23,48,2,54,206
"475","Smp_303390",26,4,8,29,17,36,1,46,167
"476","Smp_303400",30,6,12,34,19,46,2,61,210
"477","Smp_090860",6,0,2,0,0,0,0,4,12
"478","Smp_247150",2,0,2,2,2,4,2,2,16
"479","Smp_090890",2,0,0,2,2,0,0,4,10
"480","Smp_090920",31,3,6,16,4,2,0,9,71
"481","Smp_090930",14,2,2,12,2,8,0,8,48
"482","Smp_248190",2,0,2,2,0,0,0,4,10
"483","Smp_048430",10,4,14,22,4,16,0,20,90
"484","Smp_148070",43,6,10,16,6,51,0,18,150
"485","Smp_048260",3,0,0,0,2,4,0,3,12
"486","Smp_048240",0,0,4,4,0,5,0,2,15
"487","Smp_319760",3,4,2,3,0,3,1,1,17
"488","Smp_147960",2,2,0,6,6,10,0,2,28
"489","Smp_147950",4,0,0,0,0,2,0,4,10
"490","Smp_048160",0,0,0,4,6,7,0,2,19
"491","Smp_147920",0,0,0,4,2,0,2,6,14
"492","Smp_147850",2,0,0,2,2,0,0,6,12
"493","Smp_048050",19,5,10,19,2,19,1,11,86
"494","Smp_302270",59,8,42,70,41,114,2,74,410
"495","Smp_049230",11,1,8,12,2,12,0,11,57
"496","Smp_302280",35,14,34,65,31,72,0,72,323
"497","Smp_302290",55,8,37,90,30,74,2,63,359
