"","Int-01","Int-02","Int-03","Int-04","Liv-01","Liv-02","Liv-03","Liv-04"
"Smp_138860",6,2,0,2,0,0,0,2
"Smp_138890",2,0,0,2,2,4,0,2
"Smp_138930",2,0,2,8,4,6,0,6
"Smp_139010",7,0,4,4,4,0,2,3
"Smp_139030",28,2,18,21,22,29,6,20
"Smp_139100",1,0,1,6,1,0,2,8
"Smp_139340",2,2,4,6,4,4,0,2
"Smp_139470",4,0,2,12,2,0,0,4
"Smp_139520",191,32,144,194,102,175,33,175
"Smp_139580",2,0,1,2,4,12,0,0
"Smp_139720",2,0,0,4,0,0,2,2
"Smp_139840",2,0,4,2,2,2,0,4
"Smp_140000",28,2,13,25,22,24,4,37
"Smp_140020",2,0,4,10,4,2,2,6
"Smp_140080",4,2,0,6,9,2,0,10
"Smp_140120",4,0,4,4,4,2,4,4
"Smp_140180",2,0,2,2,2,4,0,0
"Smp_140260",4,2,2,0,2,0,0,4
"Smp_140270",9,3,7,10,6,1,4,11
"Smp_140330",4,0,2,4,0,2,0,4
"Smp_140370",2,2,0,0,1,2,2,4
"Smp_140390",19,0,10,11,9,9,1,9
"Smp_140400",2,0,2,0,2,8,0,5
"Smp_140460",1,0,2,4,0,3,0,0
"Smp_140680",8,6,8,12,6,14,2,6
"Smp_140690",4,0,0,2,4,4,0,0
"Smp_140800",10,2,7,13,2,1,0,6
"Smp_140840",2,0,4,10,4,2,3,4
"Smp_140880",4,0,1,4,4,6,0,6
"Smp_140900",4,0,1,0,3,2,2,2
"Smp_140920",16,0,11,15,4,2,0,2
"Smp_141000",2,0,2,4,0,4,0,0
"Smp_141040",2,2,2,8,2,1,0,2
"Smp_141140",16,0,8,16,8,8,5,17
"Smp_141220",3,0,5,9,3,3,2,2
"Smp_141270",7,0,3,5,0,2,0,0
"Smp_141290",4,0,0,2,8,2,0,2
"Smp_141330",2,0,4,6,10,4,2,10
"Smp_141570",0,0,0,2,6,2,0,8
"Smp_141610",6,4,6,5,16,6,4,14
"Smp_141620",1,0,0,3,1,4,0,1
"Smp_141630",10,0,0,12,10,6,6,6
"Smp_141650",1,0,0,2,2,2,0,6
"Smp_141690",0,0,2,7,4,0,1,0
"Smp_141710",7,1,0,4,3,2,0,2
"Smp_141770",4,0,2,2,4,6,0,10
"Smp_141810",10,0,8,9,0,0,0,2
"Smp_141860",4,0,0,8,2,2,2,4
"Smp_141970",22,8,4,20,1,7,2,2
"Smp_141980",18,2,12,11,10,3,2,10
"Smp_142180",8,0,6,11,4,4,2,2
"Smp_142450",2,0,2,2,0,4,0,0
"Smp_142510",4,6,1,2,3,4,0,3
"Smp_142520",3,2,2,0,2,2,0,4
"Smp_142550",2,0,2,1,5,0,0,2
"Smp_142640",2,0,2,0,8,4,4,2
"Smp_142650",5,0,0,8,4,6,2,8
"Smp_142710",2,0,8,2,0,0,0,2
"Smp_142740",10,2,8,12,2,5,2,8
"Smp_142770",4,0,2,0,2,4,0,0
"Smp_142850",0,0,4,4,2,2,2,1
"Smp_142860",9,21,1,3,2,5,0,1
"Smp_142880",0,0,1,4,2,2,6,0
"Smp_142950",2,0,0,4,4,0,2,0
"Smp_143130",2,0,2,2,2,0,2,4
"Smp_143190",8,2,0,6,0,0,0,2
"Smp_143240",4,0,2,0,2,2,0,0
"Smp_143260",2,0,4,12,0,0,4,0
"Smp_143390",2,0,0,2,2,0,0,4
"Smp_143440",0,0,2,0,8,2,2,2
"Smp_143460",0,0,1,5,5,1,2,3
"Smp_143470",8,2,3,14,2,0,2,6
"Smp_143490",10,2,0,2,2,0,2,0
"Smp_143580",85,16,45,73,31,67,14,40
"Smp_143630",8,6,3,13,5,8,2,7
"Smp_143690",0,2,0,4,4,0,0,6
"Smp_143730",4,0,0,1,2,2,0,2
"Smp_143760",236,39,132,193,118,63,56,154
"Smp_143770",5,7,0,0,1,4,0,1
"Smp_143840",3,0,8,12,6,2,1,14
"Smp_143860",6,0,2,10,4,7,2,3
"Smp_144010",7,1,0,2,1,1,0,0
"Smp_144030",2,0,2,14,0,0,0,4
"Smp_144070",3,0,0,0,2,8,0,2
"Smp_144080",13,0,4,9,6,0,0,15
"Smp_144110",19,3,6,3,7,8,1,0
"Smp_144170",1,0,0,2,1,0,2,8
"Smp_144350",0,0,2,4,0,2,3,2
"Smp_144360",0,2,4,15,2,4,0,6
"Smp_144520",0,0,0,4,6,0,2,2
"Smp_144560",0,0,2,8,2,0,0,2
"Smp_144570",0,0,2,6,4,2,2,2
"Smp_144590",6,0,7,6,12,4,0,3
"Smp_144700",0,0,4,2,6,0,0,6
"Smp_144760",0,0,6,4,6,0,0,1
"Smp_144820",7,8,18,21,11,11,8,25
"Smp_144840",4,0,2,4,4,2,0,10
"Smp_144870",6,0,2,0,4,0,0,2
"Smp_144930",56,5,22,41,14,41,13,29
"Smp_144970",2,0,3,1,4,2,0,4
"Smp_145070",4,0,5,1,2,2,6,1
"Smp_145090",0,2,0,2,2,2,0,2
"Smp_145300",32,8,44,51,32,80,2,51
"Smp_145350",34,4,26,32,20,18,10,29
"Smp_145360",6,0,0,8,2,2,0,4
"Smp_145370",2,0,2,2,4,0,0,0
"Smp_145410",0,0,4,0,4,2,0,2
"Smp_145420",10,0,4,2,2,0,0,0
"Smp_145460",87,8,32,68,50,27,20,58
"Smp_145580",5,0,6,7,2,4,2,9
"Smp_145610",4,0,0,0,0,2,4,9
"Smp_145650",2,6,2,2,2,0,2,0
"Smp_145670",2,4,2,4,1,0,0,2
"Smp_145700",19,7,10,28,8,7,8,26
"Smp_145890",12,0,2,4,2,5,1,2
"Smp_145930",2,0,2,2,2,2,0,0
"Smp_145990",3,2,0,4,1,0,2,0
"Smp_146060",10,0,0,4,2,8,0,8
"Smp_146120",4,4,2,2,6,0,1,8
"Smp_146190",18,4,14,6,8,12,2,6
"Smp_146200",7,0,0,0,2,5,2,0
"Smp_146220",0,0,0,4,2,0,2,2
"Smp_146240",2,0,2,2,0,0,0,4
"Smp_146290",30,0,4,12,4,2,1,14
"Smp_146300",13,9,9,19,10,14,3,15
"Smp_146340",18,1,5,13,4,4,1,3
"Smp_146360",5,0,0,0,2,4,0,2
"Smp_146440",4,0,0,2,0,2,0,4
"Smp_146570",4,0,0,0,2,2,0,2
"Smp_146580",4,0,0,2,6,4,0,4
"Smp_146680",1,0,0,2,2,2,4,2
"Smp_146730",2,0,0,7,1,0,0,2
"Smp_146910",2,0,0,4,5,3,0,2
"Smp_147000",2,0,7,2,2,0,0,1
"Smp_147050",8,2,0,10,4,3,0,6
"Smp_147140",4,2,4,4,4,0,2,7
"Smp_147150",8,0,7,11,9,0,0,12
"Smp_147240",4,0,2,6,4,2,1,4
"Smp_147250",3,0,0,2,2,3,0,4
"Smp_147330",4,0,1,0,1,5,0,1
"Smp_147390",9,0,3,11,4,0,2,6
"Smp_147420",2,0,2,6,2,2,1,7
"Smp_147460",6,0,2,2,2,7,0,0
"Smp_147520",7,0,0,0,9,0,4,10
"Smp_147560",2,2,0,0,2,4,0,2
"Smp_147630",11,0,4,3,8,2,2,7
"Smp_147650",2,0,2,0,4,0,2,0
"Smp_147840",6,0,4,8,0,4,0,2
"Smp_147850",2,0,0,2,4,2,2,8
"Smp_147920",3,0,0,2,2,0,2,5
"Smp_147960",6,0,2,5,4,2,0,12
"Smp_147970",2,0,0,0,2,0,2,4
"Smp_147990",0,0,2,4,4,0,0,2
"Smp_148070",98,7,24,51,19,54,3,36
"Smp_148080",1,1,1,2,2,8,1,0
"Smp_148160",8,2,4,24,0,4,2,2
"Smp_148220",2,0,4,6,2,0,2,2
"Smp_148230",18,5,7,15,9,6,2,11
"Smp_148250",2,1,0,0,4,0,2,2
"Smp_148260",6,1,5,3,2,2,1,0
"Smp_148480",5,2,2,0,2,10,0,0
"Smp_148540",1,0,2,3,0,0,2,2
"Smp_148650",14,0,6,6,4,0,0,6
"Smp_148670",2,2,0,2,2,2,0,2
"Smp_148770",11,0,4,6,15,2,2,6
"Smp_148800",12,0,4,6,8,8,0,4
"Smp_148830",2,0,2,4,8,0,0,4
"Smp_148870",4,1,0,0,2,0,0,4
"Smp_148930",2,0,2,3,0,0,2,2
"Smp_148940",112,68,62,92,45,104,3,153
"Smp_149010",20,17,10,2,6,4,0,6
"Smp_149030",3,2,0,0,4,0,2,4
"Smp_149040",2,0,5,3,2,0,0,0
"Smp_149200",8,0,6,6,6,0,0,1
"Smp_149240",4,0,0,6,0,2,4,1
"Smp_149400",2,0,3,4,2,0,0,0
"Smp_149410",11,4,10,7,6,18,0,8
"Smp_149420",2,0,0,2,2,2,1,4
"Smp_149430",8,9,3,21,5,22,2,10
"Smp_149450",2,0,0,0,4,2,0,2
"Smp_149530",0,1,2,0,2,4,1,0
"Smp_149660",11,1,0,5,3,2,4,3
"Smp_149700",2,2,0,0,4,4,4,2
"Smp_149740",2,0,0,5,2,0,0,2
"Smp_149770",5,0,2,5,2,1,0,1
"Smp_149900",18,0,2,9,4,8,2,8
"Smp_149950",6,0,4,3,1,3,0,0
"Smp_150020",1,2,1,2,2,0,3,7
"Smp_150080",5,2,10,4,4,16,7,15
"Smp_150090",2,0,0,3,0,2,0,3
"Smp_150210",2,0,2,0,2,2,2,0
"Smp_150220",6,0,4,10,0,2,1,4
"Smp_150270",0,0,0,0,6,2,2,2
"Smp_150280",1,0,2,4,2,5,0,9
"Smp_150320",6,2,2,8,20,6,2,8
"Smp_150360",13,2,0,14,4,3,1,4
"Smp_150500",0,0,2,0,2,2,2,4
"Smp_150510",2,0,0,2,4,0,0,6
"Smp_150550",28,4,6,17,11,11,0,28
"Smp_150580",2,0,2,0,4,2,0,0
"Smp_150590",18,8,6,12,3,7,0,2
"Smp_150640",0,2,2,4,4,0,0,6
"Smp_150650",0,0,8,2,1,5,0,4
"Smp_150690",24,0,4,10,4,8,2,8
"Smp_150740",5,0,1,12,3,0,2,0
"Smp_150890",2,2,0,10,2,10,2,2
"Smp_150980",5,2,2,6,2,2,1,3
"Smp_150990",9,2,3,5,1,9,0,4
"Smp_151010",0,0,2,0,2,4,0,2
"Smp_151030",0,0,1,1,4,4,0,1
"Smp_151050",1,1,2,8,2,4,2,0
"Smp_151070",6,2,2,14,4,0,2,6
"Smp_151100",6,0,5,10,4,2,2,1
"Smp_151140",10,0,2,8,2,0,0,4
"Smp_151280",2,0,2,4,0,2,0,4
"Smp_151310",2,0,0,2,4,4,0,2
"Smp_151320",38,7,17,37,15,28,11,23
"Smp_151380",1,0,4,3,0,0,3,1
"Smp_151410",14,7,1,1,3,2,4,1
"Smp_151580",4,0,2,2,2,2,0,2
"Smp_151640",6,0,1,2,2,2,0,2
"Smp_151650",8,2,4,8,18,14,0,2
"Smp_151670",2,0,1,2,2,2,0,2
"Smp_151720",4,2,0,2,4,2,0,2
"Smp_151730",2,0,4,2,2,0,0,0
"Smp_151780",29,5,16,15,9,12,5,17
"Smp_151820",19,0,2,10,7,3,2,3
"Smp_152000",2,2,4,14,0,4,0,6
"Smp_152060",0,0,0,2,2,2,0,4
"Smp_152090",9,0,9,10,3,8,7,11
"Smp_152110",6,0,4,6,5,0,0,6
"Smp_152130",10,2,6,8,8,6,4,4
"Smp_152330",2,0,4,4,0,0,0,9
"Smp_152370",2,0,0,6,2,2,4,6
"Smp_152400",5,4,4,0,0,0,0,2
"Smp_152430",16,0,4,6,0,4,0,4
"Smp_152440",8,0,0,4,6,0,0,2
"Smp_152550",10,2,2,12,8,0,2,0
"Smp_152570",6,0,1,4,2,2,0,0
"Smp_152650",5,0,4,2,6,2,2,2
"Smp_152740",10,0,2,2,2,2,0,2
"Smp_152760",2,0,2,0,8,4,0,0
"Smp_152790",2,0,4,0,8,0,2,8
"Smp_152850",6,1,5,3,8,3,1,3
"Smp_152940",13,6,7,13,3,2,0,13
"Smp_153010",0,2,0,4,2,0,0,6
"Smp_153110",5,2,4,5,2,2,0,0
"Smp_153140",12,2,9,9,7,12,5,15
"Smp_153170",0,0,0,3,1,2,0,6
"Smp_153340",0,0,3,4,0,6,1,4
"Smp_153350",2,0,0,6,2,6,0,0
"Smp_153410",4,0,4,8,0,4,0,6
"Smp_153480",5,0,0,0,4,2,4,2
"Smp_153540",3,0,0,1,2,0,0,4
"Smp_153590",4,2,2,6,6,4,2,8
"Smp_153700",6,2,2,12,6,8,2,4
"Smp_153710",39,7,22,33,14,14,1,6
"Smp_153760",5,1,3,3,0,0,1,8
"Smp_153770",8,0,10,4,2,2,0,0
"Smp_153790",10,0,6,2,24,22,2,6
"Smp_153810",2,0,0,2,2,2,0,2
"Smp_153820",2,2,0,6,4,0,0,4
"Smp_153840",4,2,0,8,4,6,0,0
"Smp_153870",4,0,0,4,2,0,2,2
"Smp_153890",4,0,0,0,8,2,1,2
"Smp_153950",6,0,0,4,0,2,0,6
"Smp_153960",4,0,10,10,8,6,2,8
"Smp_154000",8,1,4,5,5,5,4,7
"Smp_154040",5,2,0,2,4,0,2,2
"Smp_154080",6,0,0,4,2,2,0,2
"Smp_154100",26,1,11,14,11,9,1,15
"Smp_154250",22,0,6,6,2,8,4,12
"Smp_154270",5,0,8,14,9,5,0,15
"Smp_154320",6,2,2,6,6,0,1,6
"Smp_154340",0,2,0,2,2,2,0,2
"Smp_154370",2,0,0,2,2,2,0,2
"Smp_154410",8,6,7,16,17,21,6,16
"Smp_154420",0,0,2,4,4,4,0,4
"Smp_154530",8,0,8,14,10,16,0,4
"Smp_154590",20,0,4,16,16,3,1,19
"Smp_154610",4,0,2,6,6,0,2,6
"Smp_154620",3,4,2,2,0,1,2,0
"Smp_154640",2,0,0,4,2,2,0,1
"Smp_154690",0,0,2,2,4,0,2,0
"Smp_154930",5,0,2,2,2,2,2,0
"Smp_154960",0,2,3,2,6,4,0,2
"Smp_154980",4,0,4,2,0,0,2,4
"Smp_155000",2,3,2,7,4,6,0,2
"Smp_155020",19,2,18,27,8,24,3,21
"Smp_155030",10,0,2,4,3,1,0,0
"Smp_155060",52,10,10,34,52,38,10,56
"Smp_155110",2,0,10,20,8,0,2,4
"Smp_155210",2,0,2,6,0,0,0,2
"Smp_155320",4,0,2,2,3,0,0,2
"Smp_155390",8,0,2,7,6,1,0,11
"Smp_155510",0,0,0,2,2,4,0,8
"Smp_155560",2,0,2,4,1,0,0,2
"Smp_155620",4,1,6,5,5,4,1,3
"Smp_155630",3,0,1,1,4,2,0,1
"Smp_155750",3,0,1,2,3,0,0,2
"Smp_155770",2,0,1,12,0,2,3,3
"Smp_155780",8,0,5,4,4,4,2,4
"Smp_155810",3,0,4,4,0,4,0,4
"Smp_156000",4,0,4,6,2,2,2,2
"Smp_156150",3,0,4,6,1,2,1,2
"Smp_156160",0,2,0,4,2,0,0,2
"Smp_156170",6,0,0,2,2,0,2,4
"Smp_156270",2,0,4,0,4,2,0,0
"Smp_156290",4,0,1,2,0,0,4,2
"Smp_156300",2,0,1,3,0,3,0,1
"Smp_156340",96,16,49,64,43,48,17,53
"Smp_156350",2,0,0,2,0,2,0,4
"Smp_156390",0,2,2,7,0,6,0,8
"Smp_156450",10,0,7,8,7,2,2,0
"Smp_156480",3,0,4,4,4,0,2,4
"Smp_156670",2,0,4,2,4,0,0,0
"Smp_156720",16,6,4,12,4,0,7,4
"Smp_156780",4,0,0,4,6,0,0,2
"Smp_156850",2,0,0,3,2,1,0,2
"Smp_156880",7,0,8,10,4,0,2,15
"Smp_156910",4,0,4,6,4,4,2,6
"Smp_156950",14,2,6,8,4,0,6,8
"Smp_156960",4,0,6,5,6,4,0,4
"Smp_157100",0,0,0,8,4,2,2,0
"Smp_157140",7,2,2,4,3,0,0,4
"Smp_157160",4,0,4,5,6,2,0,5
"Smp_157250",2,0,0,4,2,4,0,3
"Smp_157320",5,0,3,2,5,3,4,3
"Smp_157340",4,1,2,6,4,30,0,6
"Smp_157360",2,0,4,6,6,4,2,0
"Smp_157410",0,0,2,4,6,4,0,2
"Smp_157510",0,0,2,4,0,1,0,9
"Smp_157540",2,2,0,6,0,0,0,2
"Smp_157560",7,0,2,5,0,3,0,1
"Smp_157750",2,0,0,6,2,0,0,5
"Smp_157910",0,0,1,0,5,2,4,3
"Smp_157980",459,97,167,334,181,284,60,315
"Smp_158050",8,0,1,2,8,0,2,0
"Smp_158110",8,4,2,5,4,0,0,0
"Smp_158170",4,0,2,8,0,2,0,2
"Smp_158310",6,2,4,2,4,2,0,0
"Smp_158320",0,6,2,2,4,0,0,2
"Smp_158380",0,0,4,2,3,0,0,2
"Smp_158550",3,0,2,2,4,0,0,2
"Smp_158560",2,2,4,2,10,0,0,2
"Smp_158600",8,0,4,8,4,2,0,2
"Smp_158620",24,5,8,26,5,8,8,20
"Smp_158670",17,9,2,9,10,17,0,0
"Smp_158720",0,0,2,3,4,0,0,3
"Smp_158740",8,0,2,6,14,2,2,2
"Smp_158810",7,0,5,3,5,1,0,3
"Smp_158860",9,0,0,3,6,3,0,0
"Smp_158990",254,65,48,88,40,192,11,42
"Smp_159070",2,0,0,4,2,0,0,2
"Smp_159090",130,21,64,82,55,44,15,68
"Smp_159100",2,2,2,3,0,0,0,2
"Smp_159110",21,1,6,3,8,8,3,12
"Smp_159120",5,10,4,11,3,10,0,1
"Smp_159130",2,0,3,2,7,0,0,0
"Smp_159180",3,3,4,6,3,3,0,5
"Smp_159190",5,0,0,8,2,0,2,4
"Smp_159350",4,0,2,4,2,2,6,0
"Smp_159510",8,2,0,1,2,2,2,6
"Smp_159600",2,0,0,10,4,6,2,2
"Smp_159620",0,2,2,2,2,0,0,2
"Smp_159730",4,2,2,3,8,0,4,0
"Smp_159740",4,0,0,2,2,2,0,2
"Smp_159780",74,6,47,71,30,32,6,62
"Smp_159950",1,2,2,4,0,6,0,4
"Smp_159990",25,14,9,33,3,6,4,10
"Smp_160000",0,0,8,4,6,0,2,0
"Smp_160070",10,6,2,4,4,1,0,4
"Smp_160180",8,0,4,4,3,1,1,3
"Smp_160250",18,1,5,16,0,15,1,6
"Smp_160270",2,0,6,2,6,4,0,8
"Smp_160370",8,0,4,6,0,4,0,2
"Smp_160460",9,0,4,14,4,12,0,4
"Smp_160490",14,6,8,31,13,2,2,7
"Smp_160600",3,0,4,0,10,8,0,4
"Smp_160710",6,0,4,10,4,4,1,2
"Smp_160730",22,25,1,10,9,0,1,1
"Smp_160760",4,0,2,2,6,4,0,2
"Smp_160850",6,0,2,8,4,0,0,10
"Smp_160870",1,0,2,4,0,0,0,3
"Smp_160950",4,0,2,6,2,6,0,6
"Smp_161140",2,0,5,4,4,0,2,0
"Smp_161160",8,0,0,4,2,8,0,4
"Smp_161210",5,0,0,11,2,0,0,1
"Smp_161250",4,0,0,6,1,0,0,6
"Smp_161400",6,0,4,1,5,0,0,2
"Smp_161510",9,4,2,4,4,2,0,9
"Smp_161560",8,0,2,4,2,0,2,2
"Smp_161730",6,0,0,2,4,0,2,0
"Smp_161750",0,13,0,6,0,4,0,1
"Smp_161790",7,0,0,5,2,2,4,2
"Smp_161800",4,0,0,3,8,1,0,4
"Smp_161960",10,0,2,4,2,0,0,6
"Smp_161970",23,0,3,6,3,2,4,10
"Smp_161980",4,0,2,4,4,0,0,4
"Smp_162000",4,2,4,2,8,2,0,2
"Smp_162010",4,2,4,4,0,2,2,2
"Smp_162100",13,3,0,2,1,4,2,1
"Smp_162210",2,0,2,1,2,2,0,6
"Smp_162230",7,0,2,6,2,7,0,0
"Smp_162240",4,0,2,0,4,2,0,2
"Smp_162310",4,2,0,6,0,2,0,2
"Smp_162350",4,0,0,6,6,8,0,6
"Smp_162370",2,0,2,0,0,4,0,2
"Smp_162380",4,0,1,1,0,0,1,4
"Smp_162390",10,0,8,20,6,11,0,1
"Smp_162510",29,5,11,39,19,48,6,42
"Smp_162600",4,0,6,6,4,1,2,4
"Smp_162610",3,2,2,5,12,2,2,0
"Smp_162630",4,2,12,8,8,6,0,10
"Smp_162660",18,2,11,13,9,8,7,15
"Smp_162790",0,0,0,1,2,4,0,4
"Smp_162900",0,2,2,1,6,0,0,3
"Smp_162910",4,0,2,10,2,4,4,6
"Smp_162920",17,0,8,2,0,2,4,3
"Smp_163030",7,0,0,4,2,0,0,2
"Smp_163110",2,0,0,4,6,2,0,2
"Smp_163210",14,2,8,18,8,4,0,8
"Smp_163250",10,3,11,16,5,18,4,14
"Smp_163290",2,0,2,6,2,4,4,6
"Smp_163300",6,0,8,7,4,2,0,4
"Smp_163320",66,12,25,42,14,28,11,33
"Smp_163330",16,1,8,18,12,9,5,19
"Smp_163420",8,0,4,1,0,4,0,0
"Smp_163430",0,0,4,1,4,6,2,6
"Smp_163460",8,2,0,4,4,8,0,6
"Smp_163550",22,5,7,24,11,29,7,22
"Smp_163580",6,2,12,16,10,16,4,6
"Smp_163600",6,2,2,2,0,2,2,10
"Smp_163620",8,3,2,2,2,2,0,0
"Smp_163710",12,0,7,17,5,24,0,8
"Smp_163720",0,0,2,8,2,0,0,2
"Smp_163760",2,2,1,0,8,1,0,6
"Smp_163780",2,0,2,2,0,2,0,2
"Smp_163790",6,0,0,2,2,0,2,1
"Smp_163830",4,4,8,5,3,0,2,0
"Smp_163840",2,0,4,6,2,6,0,3
"Smp_163980",4,0,0,2,4,3,0,17
"Smp_164010",21,0,3,6,0,5,0,0
"Smp_164020",2,2,1,2,4,6,0,2
"Smp_164080",6,0,0,6,2,2,0,0
"Smp_164100",2,0,2,4,0,0,0,2
"Smp_164150",2,0,0,4,4,0,2,5
"Smp_164190",2,0,2,4,0,4,0,0
"Smp_164200",4,0,6,0,2,8,0,0
"Smp_164410",4,4,0,4,0,0,0,8
"Smp_164500",8,0,1,7,9,6,1,7
"Smp_164590",5,0,5,5,6,0,1,3
"Smp_164650",20,2,8,4,16,10,4,20
"Smp_164730",10,0,2,5,9,21,0,8
"Smp_164820",58,8,36,63,22,21,3,44
"Smp_164880",4,0,0,4,6,0,0,6
"Smp_164940",7,0,0,2,2,2,0,0
"Smp_164950",4,0,0,0,2,2,0,4
"Smp_164960",2,0,2,2,1,0,0,7
"Smp_164990",6,0,2,2,4,2,2,2
"Smp_165070",4,2,9,11,7,0,3,3
"Smp_165200",2,0,0,4,0,2,0,6
"Smp_165350",21,0,14,13,15,17,0,8
"Smp_165460",2,0,0,2,8,6,0,2
"Smp_165490",2,0,12,8,10,12,2,6
"Smp_165530",6,1,0,2,0,0,0,2
"Smp_165550",0,0,4,2,2,7,0,0
"Smp_165570",14,0,4,25,10,4,5,8
"Smp_165600",2,0,5,6,4,17,0,7
"Smp_165690",102,24,46,135,75,71,21,98
"Smp_165780",14,4,0,0,6,1,0,12
"Smp_165830",2,4,0,2,2,0,0,0
"Smp_165840",2,0,3,5,2,0,0,2
"Smp_165850",8,0,0,3,6,2,1,4
"Smp_165870",12,1,4,4,4,8,1,5
"Smp_165930",2,2,0,4,2,0,0,4
"Smp_166040",11,3,2,7,1,1,1,3
"Smp_166120",10,2,4,0,11,6,0,7
"Smp_166170",6,2,4,15,2,4,0,0
"Smp_166200",12,0,0,8,4,2,0,2
"Smp_166300",2,0,2,2,2,2,0,0
"Smp_166310",4,0,2,2,2,4,2,2
"Smp_166390",2,0,0,2,4,2,0,2
"Smp_166400",0,0,6,9,8,1,2,6
"Smp_166500",7,2,0,2,4,2,0,2
"Smp_166580",0,0,0,6,2,2,2,0
"Smp_166600",0,0,2,8,2,4,2,4
"Smp_166610",37,2,13,12,12,4,7,9
"Smp_166660",8,2,4,2,3,0,6,0
"Smp_166930",2,0,0,2,0,2,0,5
"Smp_166960",3,2,2,5,0,1,0,4
"Smp_167010",4,0,6,0,3,0,0,4
"Smp_167020",0,0,3,7,9,4,4,3
"Smp_167170",0,1,2,4,4,3,2,2
"Smp_167190",2,4,1,8,3,16,0,6
"Smp_167200",8,0,1,9,3,4,4,2
"Smp_167240",64,3,19,41,13,28,8,32
"Smp_167300",33,8,7,27,8,16,0,29
"Smp_167330",5,0,5,6,6,1,2,9
"Smp_167370",0,0,2,7,3,7,0,2
"Smp_167400",2,0,2,2,0,2,0,4
"Smp_167410",14,0,4,12,0,1,0,5
"Smp_167500",13,2,13,18,12,10,2,4
"Smp_167550",4,2,2,2,0,0,0,2
"Smp_167590",4,0,2,0,4,0,0,2
"Smp_167660",2,0,0,6,4,2,0,4
"Smp_167680",10,2,8,4,6,6,2,0
"Smp_167800",5,0,1,4,12,4,2,6
"Smp_167860",20,0,2,6,0,0,2,8
"Smp_167880",11,6,9,9,0,0,0,13
"Smp_167920",4,0,0,4,4,0,2,4
"Smp_167950",4,0,0,8,3,4,0,4
"Smp_168160",4,0,0,6,0,2,0,4
"Smp_168170",9,4,9,5,16,0,2,13
"Smp_168310",13,2,1,5,2,0,0,3
"Smp_168330",4,0,0,2,4,2,0,2
"Smp_168340",12,1,0,2,2,0,0,1
"Smp_168350",11,0,1,1,6,5,2,6
"Smp_168370",4,1,0,2,8,2,2,4
"Smp_168430",3,3,13,12,5,10,0,7
"Smp_168450",7,0,5,2,5,11,0,3
"Smp_168520",6,0,0,4,0,2,2,2
"Smp_168660",4,0,3,4,0,0,0,4
"Smp_169070",4,0,2,0,4,2,0,4
"Smp_169140",2,0,0,3,2,0,0,6
"Smp_169180",0,0,0,2,4,2,0,4
"Smp_169280",8,1,7,10,3,2,1,3
"Smp_169290",0,2,0,12,2,6,2,9
"Smp_169300",8,4,0,2,2,0,2,3
"Smp_169340",4,0,2,2,8,4,0,0
"Smp_169430",9,2,2,0,0,3,1,2
"Smp_169440",4,0,0,2,2,0,2,0
"Smp_169470",4,3,0,0,6,6,0,0
"Smp_169480",1,0,4,2,3,0,1,8
"Smp_169520",2,0,0,2,4,0,2,3
"Smp_169550",0,0,2,4,4,4,0,2
"Smp_169610",2,0,2,2,2,2,2,0
"Smp_169690",0,0,0,4,4,8,0,2
"Smp_169820",2,0,0,4,0,2,0,4
"Smp_169950",14,0,1,13,4,3,4,3
"Smp_169960",2,0,4,0,4,2,2,4
"Smp_169980",14,0,0,11,2,4,0,2
"Smp_170150",4,0,0,6,2,2,0,7
"Smp_170160",4,0,2,5,13,0,2,6
"Smp_170200",2,0,0,4,2,2,0,2
"Smp_170280",2,0,2,7,2,2,2,2
"Smp_170340",0,0,4,0,2,4,2,0
"Smp_170350",4,0,2,4,2,0,0,2
"Smp_170440",3,0,4,4,0,0,2,2
"Smp_170540",5,0,0,3,3,2,0,6
"Smp_170550",9,0,5,10,6,4,4,9
"Smp_170570",8,0,2,4,0,4,2,2
"Smp_170690",8,0,4,4,6,0,0,0
"Smp_170760",11,0,2,6,4,0,0,4
"Smp_170800",4,0,0,0,2,2,4,0
"Smp_170810",2,1,2,2,3,0,0,0
"Smp_170930",15,0,10,12,8,6,2,7
"Smp_170940",12,2,4,11,4,5,1,4
"Smp_171010",25,5,11,17,5,7,2,22
"Smp_171040",7,0,2,3,1,2,0,5
"Smp_171070",9,0,4,3,5,0,0,3
"Smp_171080",0,0,2,4,0,2,0,2
"Smp_171150",6,2,5,7,6,3,4,2
"Smp_171180",17,4,9,3,6,11,0,8
"Smp_171460",6,2,3,5,5,0,2,4
"Smp_171490",7,1,8,10,4,4,4,1
"Smp_171530",2,0,0,3,2,0,2,2
"Smp_171540",4,0,0,4,4,2,0,2
"Smp_171670",2,0,4,12,8,2,0,2
"Smp_171720",57,17,16,17,8,4,6,11
"Smp_171730",2,0,0,2,3,1,0,4
"Smp_171740",3,2,6,1,0,3,0,4
"Smp_171750",0,2,0,0,2,5,0,2
"Smp_171790",4,0,2,4,2,2,0,0
"Smp_171820",6,0,2,2,6,0,0,6
"Smp_171870",3,0,0,2,0,2,1,4
"Smp_171880",7,0,0,3,4,0,2,0
"Smp_171940",0,0,2,4,0,0,2,2
"Smp_172050",2,2,0,2,0,0,0,5
"Smp_172060",338,47,160,244,133,68,49,209
"Smp_172110",4,0,2,2,4,6,0,2
